:	Report Date,Sales Date,Quantity,Price,Subtotal,Isrc,Barcode,CDBabySku,Album Name,Artist Name,Track Name,Partner Name,Transaction Type,Delivery Country
5/30/2018 12:00:00 AM,4/30/2018 12:00:00 AM,3,0.00584948,0.01754844014,QM22H1700001,191924482925,ivanmontero4,Puerto Rico Se Levanta,Ivan Montero,Puerto Rico Se Levanta,iTunes - Apple Music – US,stream,US
5/30/2018 12:00:00 AM,4/30/2018 12:00:00 AM,1,0.0078596698,0.007859669886,QM22H1700001,191924482925,ivanmontero4,Puerto Rico Se Levanta,Ivan Montero,Puerto Rico Se Levanta,iTunes - Apple Music – US,stream,US
6/5/2018 12:00:00 AM,4/30/2018 12:00:00 AM,1,0.0016854592,0.001685459217,ushm21514105,889211844012,ivanmontero,Yo la Enamore Con Salsa,Ivan Montero,Yo la Enamore Con Salsa,iTunes Match - Switzerland,stream,CH
6/5/2018 12:00:00 AM,4/30/2018 12:00:00 AM,2,0.000411754,0.000823508122,ushm21514105,889211844012,ivanmontero,Yo la Enamore Con Salsa,Ivan Montero,Yo la Enamore Con Salsa,iTunes Match - Europe,stream,IT
6/6/2018 12:00:00 AM,4/30/2018 12:00:00 AM,264,0.0007727974,0.2040185354,ushm21514105,889211844012,ivanmontero,Yo la Enamore Con Salsa,Ivan Montero,Yo la Enamore Con Salsa,Pandora Radio,stream,US
6/6/2018 12:00:00 AM,4/30/2018 12:00:00 AM,1,0.001172534,0.001172534076,ushm21514105,889211844012,ivanmontero,Yo la Enamore Con Salsa,Ivan Montero,Yo la Enamore Con Salsa,Pandora Premium,stream,US
6/6/2018 12:00:00 AM,4/30/2018 12:00:00 AM,5,0.0019790097,0.009895048805,ushm21514105,889211844012,ivanmontero,Yo la Enamore Con Salsa,Ivan Montero,Yo la Enamore Con Salsa,Pandora Plus,stream,US
6/6/2018 12:00:00 AM,4/30/2018 12:00:00 AM,13,0.0039508085,0.05136051098,ushm21514105,889211844012,ivanmontero,Yo la Enamore Con Salsa,Ivan Montero,Yo la Enamore Con Salsa,Pandora Premium,stream,US
6/6/2018 12:00:00 AM,4/30/2018 12:00:00 AM,4,0.0039508085,0.01580323415,ushm21514105,889211844012,ivanmontero,Yo la Enamore Con Salsa,Ivan Montero,Yo la Enamore Con Salsa,Pandora Premium,stream,US
6/6/2018 12:00:00 AM,4/30/2018 12:00:00 AM,1,0.0000203529,0.00002035297,ushm21514105,889211844012,ivanmontero,Yo la Enamore Con Salsa,Ivan Montero,Yo la Enamore Con Salsa,Pandora Plus,stream,US
6/6/2018 12:00:00 AM,4/30/2018 12:00:00 AM,2,0.0121191243,0.02423824877,ushm21514105,889211844012,ivanmontero,Yo la Enamore Con Salsa,Ivan Montero,Yo la Enamore Con Salsa,iTunes - Apple Music - Europe,stream,IT
6/6/2018 12:00:00 AM,4/30/2018 12:00:00 AM,1,0.0120563091,0.01205630912,ushm21514105,889211844012,ivanmontero,Yo la Enamore Con Salsa,Ivan Montero,Yo la Enamore Con Salsa,iTunes - Apple Music - Europe,stream,ES
6/6/2018 12:00:00 AM,4/30/2018 12:00:00 AM,41,0.0023126176,0.09481732429,ushm21514105,889211844012,ivanmontero,Yo la Enamore Con Salsa,Ivan Montero,Yo la Enamore Con Salsa,Pandora Plus,stream,US
6/13/2018 12:00:00 AM,3/15/2018 12:00:00 AM,2,0.00415415,0.008308300124,ushm21514105,889211844012,ivanmontero,Yo la Enamore Con Salsa,Ivan Montero,Yo la Enamore Con Salsa,Spotify,stream,NO
6/13/2018 12:00:00 AM,3/15/2018 12:00:00 AM,3,0.00203749,0.006112470142,ushm21514105,889211844012,ivanmontero,Yo la Enamore Con Salsa,Ivan Montero,Yo la Enamore Con Salsa,Spotify,stream,US
6/13/2018 12:00:00 AM,3/15/2018 12:00:00 AM,3,0.0052406898,0.01572206958,QM22H1700001,191924482925,ivanmontero4,Puerto Rico Se Levanta,Ivan Montero,Puerto Rico Se Levanta,Spotify,stream,US
6/13/2018 12:00:00 AM,3/15/2018 12:00:00 AM,8,0.0027454699,0.02196375944,ushm21514105,889211844012,ivanmontero,Yo la Enamore Con Salsa,Ivan Montero,Yo la Enamore Con Salsa,Spotify,stream,IT
6/13/2018 12:00:00 AM,3/15/2018 12:00:00 AM,1,0.00203749,0.002037490047,QM22H1700001,191924482925,ivanmontero4,Puerto Rico Se Levanta,Ivan Montero,Puerto Rico Se Levanta,Spotify,stream,US
6/13/2018 12:00:00 AM,3/15/2018 12:00:00 AM,1,0.0027682201,0.002768220103,QM22H1600001,190394489755,ivanmontero2,Nos Entendemos,Ivan Montero,Nos Entendemos,Spotify,stream,ES
6/13/2018 12:00:00 AM,3/15/2018 12:00:00 AM,1,0.0052406898,0.005240689861,QM22H1600001,190394489755,ivanmontero2,Nos Entendemos,Ivan Montero,Nos Entendemos,Spotify,stream,US
6/13/2018 12:00:00 AM,3/15/2018 12:00:00 AM,1,0.0012749099,0.001274909962,ushm21514105,889211844012,ivanmontero,Yo la Enamore Con Salsa,Ivan Montero,Yo la Enamore Con Salsa,Spotify,stream,CA
6/13/2018 12:00:00 AM,3/15/2018 12:00:00 AM,1,0.0077559303,0.007755930368,ushm21514105,889211844012,ivanmontero,Yo la Enamore Con Salsa,Ivan Montero,Yo la Enamore Con Salsa,Spotify,stream,IT
6/13/2018 12:00:00 AM,3/15/2018 12:00:00 AM,3,0.00037219,0.00111657,ushm21514105,889211844012,ivanmontero,Yo la Enamore Con Salsa,Ivan Montero,Yo la Enamore Con Salsa,Spotify,stream,IT
6/13/2018 12:00:00 AM,3/15/2018 12:00:00 AM,1,0.00248794,0.002487940087,ushm21514105,889211844012,ivanmontero,Yo la Enamore Con Salsa,Ivan Montero,Yo la Enamore Con Salsa,Spotify,stream,MX
6/13/2018 12:00:00 AM,3/15/2018 12:00:00 AM,1,0.0028901599,0.002890159972,ushm21514105,889211844012,ivanmontero,Yo la Enamore Con Salsa,Ivan Montero,Yo la Enamore Con Salsa,Spotify,stream,US
6/13/2018 12:00:00 AM,3/15/2018 12:00:00 AM,3,0.0052406898,0.01572206958,ushm21514105,889211844012,ivanmontero,Yo la Enamore Con Salsa,Ivan Montero,Yo la Enamore Con Salsa,Spotify,stream,US
6/13/2018 12:00:00 AM,3/15/2018 12:00:00 AM,3,0.0061634301,0.01849029032,ushm21514105,889211844012,ivanmontero,Yo la Enamore Con Salsa,Ivan Montero,Yo la Enamore Con Salsa,Spotify,stream,IT
6/13/2018 12:00:00 AM,3/15/2018 12:00:00 AM,1,0.00039676,0.000396760002,ushm21514105,889211844012,ivanmontero,Yo la Enamore Con Salsa,Ivan Montero,Yo la Enamore Con Salsa,Spotify,stream,ES
6/13/2018 12:00:00 AM,3/15/2018 12:00:00 AM,1,0.00039676,0.000396760002,QM22H1700001,191924482925,ivanmontero4,Puerto Rico Se Levanta,Ivan Montero,Puerto Rico Se Levanta,Spotify,stream,ES
6/13/2018 12:00:00 AM,3/15/2018 12:00:00 AM,1,0.00415415,0.004154150062,QM22H1700003,191924504955,ivanmontero5,Puerto Rico Se Levanta (Versión Acústica),Ivan Montero,Puerto Rico Se Levanta (Versión Acústica),Spotify,stream,NO
6/18/2018 12:00:00 AM,4/30/2018 12:00:00 AM,1,0.0002875599,0.000287559992,QM22H1600001,190394489755,ivanmontero2,Nos Entendemos,Ivan Montero,Nos Entendemos,Google Locker,stream,US
6/18/2018 12:00:00 AM,4/30/2018 12:00:00 AM,1,0.00543179,0.005431790045,QM22H1700001,191924482925,ivanmontero4,Puerto Rico Se Levanta,Ivan Montero,Puerto Rico Se Levanta,Google Music Store,stream,US
6/18/2018 12:00:00 AM,11/15/2017 12:00:00 AM,1,0.0091,0.0091,QM22H1700003,191924504955,ivanmontero5,Puerto Rico Se Levanta (Versión Acústica),Ivan Montero,Puerto Rico Se Levanta (Versión Acústica),Napster,stream,US
6/19/2018 12:00:00 AM,3/31/2018 12:00:00 AM,4,0.0010051668,0.004020667407,ushm21514105,889211844012,ivanmontero,Yo la Enamore Con Salsa,Ivan Montero,Yo la Enamore Con Salsa,Deezer,stream,IT
6/19/2018 12:00:00 AM,3/31/2018 12:00:00 AM,1,0.0032863858,0.003286385887,QM22H1700001,191924482925,ivanmontero4,Puerto Rico Se Levanta,Ivan Montero,Puerto Rico Se Levanta,Deezer,stream,BR
6/26/2018 12:00:00 AM,5/31/2018 12:00:00 AM,4,0.0006769216,0.002707686738,ushm21514105,889211844012,ivanmontero,Yo la Enamore Con Salsa,Ivan Montero,Yo la Enamore Con Salsa,iTunes Match - Americas,stream,US
6/26/2018 12:00:00 AM,5/31/2018 12:00:00 AM,2,0.0006769216,0.001353843369,QM22H1600001,190394489755,ivanmontero2,Nos Entendemos,Ivan Montero,Nos Entendemos,iTunes Match - Americas,stream,US
6/26/2018 12:00:00 AM,5/31/2018 12:00:00 AM,6,0.0006769216,0.004061530107,QM22H1700001,191924482925,ivanmontero4,Puerto Rico Se Levanta,Ivan Montero,Puerto Rico Se Levanta,iTunes Match - Americas,stream,US
6/26/2018 12:00:00 AM,5/31/2018 12:00:00 AM,3,0.0006769216,0.002030765054,QM22H1700003,191924504955,ivanmontero5,Puerto Rico Se Levanta (Versión Acústica),Ivan Montero,Puerto Rico Se Levanta (Versión Acústica),iTunes Match - Americas,stream,US
6/27/2018 12:00:00 AM,5/31/2018 12:00:00 AM,1,0.0086650202,0.008665020298,ushm21514105,889211844012,ivanmontero,Yo la Enamore Con Salsa,Ivan Montero,Yo la Enamore Con Salsa,iTunes - Apple Music – US,stream,US
6/27/2018 12:00:00 AM,5/31/2018 12:00:00 AM,1,0.0086650202,0.008665020298,QM22H1700001,191924482925,ivanmontero4,Puerto Rico Se Levanta,Ivan Montero,Puerto Rico Se Levanta,iTunes - Apple Music – US,stream,US
7/2/2018 12:00:00 AM,5/31/2018 12:00:00 AM,1,0.0010367884,0.00103678848,QM22H1700001,191924482925,ivanmontero4,Puerto Rico Se Levanta,Ivan Montero,Puerto Rico Se Levanta,iTunes Match - Europe,stream,NL
7/2/2018 12:00:00 AM,5/31/2018 12:00:00 AM,1,0.7425860756,0.7425860757,QM22H1700001,191924482925,ivanmontero4,Puerto Rico Se Levanta,Ivan Montero,Puerto Rico Se Levanta,iTunes-Europe,download,NL
7/3/2018 12:00:00 AM,5/31/2018 12:00:00 AM,1,0.0131071677,0.01310716774,ushm21514105,889211844012,ivanmontero,Yo la Enamore Con Salsa,Ivan Montero,Yo la Enamore Con Salsa,iTunes - Apple Music - Europe,stream,IT
7/10/2018 12:00:00 AM,5/31/2018 12:00:00 AM,5,0.0242123693,0.121061847,QM22H1700003,191924504955,ivanmontero5,Puerto Rico Se Levanta (Versión Acústica),Ivan Montero,Puerto Rico Se Levanta (Versión Acústica),YouTube Music,stream,US
7/10/2018 12:00:00 AM,5/31/2018 12:00:00 AM,2,0.0016361799,0.003272359916,ushm21514105,889211844012,ivanmontero,Yo la Enamore Con Salsa,Ivan Montero,Yo la Enamore Con Salsa,YouTube Music,stream,MX
7/10/2018 12:00:00 AM,5/31/2018 12:00:00 AM,10,0.0045390798,0.04539079815,ushm21514105,889211844012,ivanmontero,Yo la Enamore Con Salsa,Ivan Montero,Yo la Enamore Con Salsa,YouTube Music,stream,US
7/10/2018 12:00:00 AM,5/31/2018 12:00:00 AM,7,0.0034488999,0.02414229992,QM22H1700001,191924482925,ivanmontero4,Puerto Rico Se Levanta,Ivan Montero,Puerto Rico Se Levanta,YouTube Music,stream,US
7/11/2018 12:00:00 AM,5/31/2018 12:00:00 AM,49,0.0023017795,0.1127871993,ushm21514105,889211844012,ivanmontero,Yo la Enamore Con Salsa,Ivan Montero,Yo la Enamore Con Salsa,Pandora Plus,stream,US
7/11/2018 12:00:00 AM,5/31/2018 12:00:00 AM,3,0.003185,0.009555000295,ushm21514105,889211844012,ivanmontero,Yo la Enamore Con Salsa,Ivan Montero,Yo la Enamore Con Salsa,Pandora Radio,stream,US
7/11/2018 12:00:00 AM,5/31/2018 12:00:00 AM,285,0.0007726564,0.2202070815,ushm21514105,889211844012,ivanmontero,Yo la Enamore Con Salsa,Ivan Montero,Yo la Enamore Con Salsa,Pandora Radio,stream,US
7/11/2018 12:00:00 AM,5/31/2018 12:00:00 AM,8,0.001982982,0.01586385608,ushm21514105,889211844012,ivanmontero,Yo la Enamore Con Salsa,Ivan Montero,Yo la Enamore Con Salsa,Pandora Plus,stream,US
7/11/2018 12:00:00 AM,5/31/2018 12:00:00 AM,2,0.0000286762,0.000057352572,ushm21514105,889211844012,ivanmontero,Yo la Enamore Con Salsa,Ivan Montero,Yo la Enamore Con Salsa,Pandora Plus,stream,US
7/12/2018 12:00:00 AM,5/31/2018 12:00:00 AM,2,0.0012709342,0.002541868433,ushm21514105,889211844012,ivanmontero,Yo la Enamore Con Salsa,Ivan Montero,Yo la Enamore Con Salsa,Pandora Premium,stream,US
7/12/2018 12:00:00 AM,5/31/2018 12:00:00 AM,23,0.0039619815,0.0911255768,ushm21514105,889211844012,ivanmontero,Yo la Enamore Con Salsa,Ivan Montero,Yo la Enamore Con Salsa,Pandora Premium,stream,US
7/17/2018 12:00:00 AM,4/15/2018 12:00:00 AM,1,0.00030667,0.000306670005,ushm21514105,889211844012,ivanmontero,Yo la Enamore Con Salsa,Ivan Montero,Yo la Enamore Con Salsa,Spotify,stream,MX
7/17/2018 12:00:00 AM,4/15/2018 12:00:00 AM,7,0.00033761,0.002363270013,ushm21514105,889211844012,ivanmontero,Yo la Enamore Con Salsa,Ivan Montero,Yo la Enamore Con Salsa,Spotify,stream,IT
7/17/2018 12:00:00 AM,4/15/2018 12:00:00 AM,1,0.0002502499,0.000250249999,ushm21514105,889211844012,ivanmontero,Yo la Enamore Con Salsa,Ivan Montero,Yo la Enamore Con Salsa,Spotify,stream,EC
7/17/2018 12:00:00 AM,4/15/2018 12:00:00 AM,1,0.0028355599,0.00283555998,ushm21514105,889211844012,ivanmontero,Yo la Enamore Con Salsa,Ivan Montero,Yo la Enamore Con Salsa,Spotify,stream,IT
7/17/2018 12:00:00 AM,4/15/2018 12:00:00 AM,3,0.00259441,0.007783230153,ushm21514105,889211844012,ivanmontero,Yo la Enamore Con Salsa,Ivan Montero,Yo la Enamore Con Salsa,Spotify,stream,IT
7/17/2018 12:00:00 AM,4/15/2018 12:00:00 AM,4,0.0060642399,0.02425695995,ushm21514105,889211844012,ivanmontero,Yo la Enamore Con Salsa,Ivan Montero,Yo la Enamore Con Salsa,Spotify,stream,IT
7/17/2018 12:00:00 AM,4/15/2018 12:00:00 AM,2,0.0050832601,0.01016652029,ushm21514105,889211844012,ivanmontero,Yo la Enamore Con Salsa,Ivan Montero,Yo la Enamore Con Salsa,Spotify,stream,US
7/17/2018 12:00:00 AM,4/15/2018 12:00:00 AM,3,0.0017235399,0.005170619962,ushm21514105,889211844012,ivanmontero,Yo la Enamore Con Salsa,Ivan Montero,Yo la Enamore Con Salsa,Spotify,stream,US
7/17/2018 12:00:00 AM,4/15/2018 12:00:00 AM,1,0.0038911599,0.003891159966,ushm21514105,889211844012,ivanmontero,Yo la Enamore Con Salsa,Ivan Montero,Yo la Enamore Con Salsa,Spotify,stream,NO
7/17/2018 12:00:00 AM,4/15/2018 12:00:00 AM,1,0.0027964301,0.002796430106,ushm21514105,889211844012,ivanmontero,Yo la Enamore Con Salsa,Ivan Montero,Yo la Enamore Con Salsa,Spotify,stream,US
7/17/2018 12:00:00 AM,4/15/2018 12:00:00 AM,1,0.00259441,0.002594410051,QM22H1600001,190394489755,ivanmontero2,Nos Entendemos,Ivan Montero,Nos Entendemos,Spotify,stream,IT
7/17/2018 12:00:00 AM,4/15/2018 12:00:00 AM,3,0.0017235399,0.005170619962,QM22H1600001,190394489755,ivanmontero2,Nos Entendemos,Ivan Montero,Nos Entendemos,Spotify,stream,US
7/17/2018 12:00:00 AM,4/15/2018 12:00:00 AM,3,0.0017235399,0.005170619962,QM22H1700001,191924482925,ivanmontero4,Puerto Rico Se Levanta,Ivan Montero,Puerto Rico Se Levanta,Spotify,stream,US
7/17/2018 12:00:00 AM,4/15/2018 12:00:00 AM,2,0.0027964301,0.005592860211,QM22H1700001,191924482925,ivanmontero4,Puerto Rico Se Levanta,Ivan Montero,Puerto Rico Se Levanta,Spotify,stream,US
7/18/2018 12:00:00 AM,12/15/2017 12:00:00 AM,1,0.0091,0.0091,QM22H1700001,191924482925,ivanmontero4,Puerto Rico Se Levanta,Ivan Montero,Puerto Rico Se Levanta,Napster,stream,FR
7/18/2018 12:00:00 AM,12/15/2017 12:00:00 AM,1,0.00819,0.00819,QM22H1700001,191924482925,ivanmontero4,Puerto Rico Se Levanta,Ivan Montero,Puerto Rico Se Levanta,Napster,stream,US
7/23/2018 12:00:00 AM,5/31/2018 12:00:00 AM,1,0.0002711799,0.000271179999,ushm21514105,889211844012,ivanmontero,Yo la Enamore Con Salsa,Ivan Montero,Yo la Enamore Con Salsa,Google Locker,stream,US
7/24/2018 12:00:00 AM,6/30/2018 12:00:00 AM,6,0.0005855622,0.003513373396,ushm21514105,889211844012,ivanmontero,Yo la Enamore Con Salsa,Ivan Montero,Yo la Enamore Con Salsa,iTunes Match - Americas,stream,US
7/24/2018 12:00:00 AM,6/30/2018 12:00:00 AM,2,0.6369999891,1.273999978,ushm21514105,889211844012,ivanmontero,Yo la Enamore Con Salsa,Ivan Montero,Yo la Enamore Con Salsa,Apple iTunes,download,US
7/24/2018 12:00:00 AM,6/30/2018 12:00:00 AM,4,0.00905177,0.03620708026,ushm21514105,889211844012,ivanmontero,Yo la Enamore Con Salsa,Ivan Montero,Yo la Enamore Con Salsa,iTunes - Apple Music – US,stream,US
7/24/2018 12:00:00 AM,6/30/2018 12:00:00 AM,3,0.00905177,0.02715531019,ushm21514105,889211844012,ivanmontero,Yo la Enamore Con Salsa,Ivan Montero,Yo la Enamore Con Salsa,iTunes - Apple Music – US,stream,US
7/24/2018 12:00:00 AM,6/30/2018 12:00:00 AM,1,0.00905177,0.009051770065,QM22H1600001,190394489755,ivanmontero2,Nos Entendemos,Ivan Montero,Nos Entendemos,iTunes - Apple Music – US,stream,US
7/24/2018 12:00:00 AM,6/30/2018 12:00:00 AM,1,0.00905177,0.009051770065,QM22H1600001,190394489755,ivanmontero2,Nos Entendemos,Ivan Montero,Nos Entendemos,iTunes - Apple Music – US,stream,US
7/24/2018 12:00:00 AM,6/30/2018 12:00:00 AM,2,0.0052279501,0.01045590038,ushm21514105,889211844012,ivanmontero,Yo la Enamore Con Salsa,Ivan Montero,Yo la Enamore Con Salsa,iTunes - Apple Music – US,stream,US
7/24/2018 12:00:00 AM,6/30/2018 12:00:00 AM,1,0.6369999891,0.6369999892,QM22H1600001,190394489755,ivanmontero2,Nos Entendemos,Ivan Montero,Nos Entendemos,Apple iTunes,download,US
7/24/2018 12:00:00 AM,6/30/2018 12:00:00 AM,3,0.0052279501,0.01568385056,QM22H1700003,191924504955,ivanmontero5,Puerto Rico Se Levanta (Versión Acústica),Ivan Montero,Puerto Rico Se Levanta (Versión Acústica),iTunes - Apple Music – US,stream,US
7/24/2018 12:00:00 AM,6/30/2018 12:00:00 AM,5,0.0005855622,0.002927811164,QM22H1700001,191924482925,ivanmontero4,Puerto Rico Se Levanta,Ivan Montero,Puerto Rico Se Levanta,iTunes Match - Americas,stream,US
7/24/2018 12:00:00 AM,6/30/2018 12:00:00 AM,2,0.0005855622,0.001171124465,QM22H1700003,191924504955,ivanmontero5,Puerto Rico Se Levanta (Versión Acústica),Ivan Montero,Puerto Rico Se Levanta (Versión Acústica),iTunes Match - Americas,stream,US
7/24/2018 12:00:00 AM,6/30/2018 12:00:00 AM,1,0.0052279501,0.005227950187,QM22H1700001,191924482925,ivanmontero4,Puerto Rico Se Levanta,Ivan Montero,Puerto Rico Se Levanta,iTunes - Apple Music – US,stream,US
7/24/2018 12:00:00 AM,6/30/2018 12:00:00 AM,1,0.00905177,0.009051770065,QM22H1700001,191924482925,ivanmontero4,Puerto Rico Se Levanta,Ivan Montero,Puerto Rico Se Levanta,iTunes - Apple Music – US,stream,US
7/25/2018 12:00:00 AM,6/30/2018 12:00:00 AM,1,0.00345436,0.003454360031,ushm21514105,889211844012,ivanmontero,Yo la Enamore Con Salsa,Ivan Montero,Yo la Enamore Con Salsa,iTunes - Apple Music – US,stream,US
7/25/2018 12:00:00 AM,6/30/2018 12:00:00 AM,1,0.00345436,0.003454360031,ushm21514105,889211844012,ivanmontero,Yo la Enamore Con Salsa,Ivan Montero,Yo la Enamore Con Salsa,iTunes - Apple Music – US,stream,US
7/25/2018 12:00:00 AM,6/30/2018 12:00:00 AM,1,0.00345436,0.003454360031,QM22H1700001,191924482925,ivanmontero4,Puerto Rico Se Levanta,Ivan Montero,Puerto Rico Se Levanta,iTunes - Apple Music – US,stream,US
7/30/2018 12:00:00 AM,4/30/2018 12:00:00 AM,11,0.0010133241,0.01114656597,ushm21514105,889211844012,ivanmontero,Yo la Enamore Con Salsa,Ivan Montero,Yo la Enamore Con Salsa,Deezer,stream,IT
7/30/2018 12:00:00 AM,4/30/2018 12:00:00 AM,2,0.0003343967,0.000668793596,ushm21514105,889211844012,ivanmontero,Yo la Enamore Con Salsa,Ivan Montero,Yo la Enamore Con Salsa,Deezer,stream,IT
7/30/2018 12:00:00 AM,6/30/2018 12:00:00 AM,11,0.00331331,0.03644641018,ushm21514105,889211844012,ivanmontero,Yo la Enamore Con Salsa,Ivan Montero,Yo la Enamore Con Salsa,YouTube Music,stream,US
7/30/2018 12:00:00 AM,6/30/2018 12:00:00 AM,11,0.0036927801,0.04062058166,QM22H1700001,191924482925,ivanmontero4,Puerto Rico Se Levanta,Ivan Montero,Puerto Rico Se Levanta,YouTube Music,stream,US
7/30/2018 12:00:00 AM,6/30/2018 12:00:00 AM,3,0.0060278401,0.0180835204,QM22H1700003,191924504955,ivanmontero5,Puerto Rico Se Levanta (Versión Acústica),Ivan Montero,Puerto Rico Se Levanta (Versión Acústica),YouTube Music,stream,US
7/31/2018 12:00:00 AM,6/30/2018 12:00:00 AM,2,0.0037849821,0.00756996436,ushm21514105,889211844012,ivanmontero,Yo la Enamore Con Salsa,Ivan Montero,Yo la Enamore Con Salsa,iTunes - Apple Music - Canada,stream,CA
8/1/2018 12:00:00 AM,6/30/2018 12:00:00 AM,1,0.0008846801,0.000884680186,QM22H1700001,191924482925,ivanmontero4,Puerto Rico Se Levanta,Ivan Montero,Puerto Rico Se Levanta,iTunes Match - Europe,stream,DE
8/2/2018 12:00:00 AM,5/31/2018 12:00:00 AM,1,0.002614763,0.00261476306,QM22H1600001,190394489755,ivanmontero2,Nos Entendemos,Ivan Montero,Nos Entendemos,Google Music Store,stream,MX
8/2/2018 12:00:00 AM,5/31/2018 12:00:00 AM,1,0.002614763,0.00261476306,ushm21514105,889211844012,ivanmontero,Yo la Enamore Con Salsa,Ivan Montero,Yo la Enamore Con Salsa,Google Music Store,stream,MX
8/2/2018 12:00:00 AM,5/31/2018 12:00:00 AM,2,0.0051699902,0.01033998054,ushm21514105,889211844012,ivanmontero,Yo la Enamore Con Salsa,Ivan Montero,Yo la Enamore Con Salsa,Google Music Store,stream,US
8/2/2018 12:00:00 AM,5/31/2018 12:00:00 AM,1,0.0051699902,0.005169990267,QM22H1600001,190394489755,ivanmontero2,Nos Entendemos,Ivan Montero,Nos Entendemos,Google Music Store,stream,US
8/2/2018 12:00:00 AM,5/31/2018 12:00:00 AM,5,0.0051699902,0.02584995134,QM22H1700001,191924482925,ivanmontero4,Puerto Rico Se Levanta,Ivan Montero,Puerto Rico Se Levanta,Google Music Store,stream,US
8/3/2018 12:00:00 AM,5/31/2018 12:00:00 AM,1,0.6369999891,0.6369999892,ushm21514105,889211844012,ivanmontero,Yo la Enamore Con Salsa,Ivan Montero,Yo la Enamore Con Salsa,Amazon MP3,download,US
8/7/2018 12:00:00 AM,5/15/2018 12:00:00 AM,1,0.0027991599,0.002799159914,ushm21514105,889211844012,ivanmontero,Yo la Enamore Con Salsa,Ivan Montero,Yo la Enamore Con Salsa,Spotify,stream,US
8/7/2018 12:00:00 AM,5/15/2018 12:00:00 AM,1,0.0003812899,0.00038128999,ushm21514105,889211844012,ivanmontero,Yo la Enamore Con Salsa,Ivan Montero,Yo la Enamore Con Salsa,Spotify,stream,IT
8/7/2018 12:00:00 AM,5/15/2018 12:00:00 AM,1,0.0026872299,0.00268722991,ushm21514105,889211844012,ivanmontero,Yo la Enamore Con Salsa,Ivan Montero,Yo la Enamore Con Salsa,Spotify,stream,IT
8/7/2018 12:00:00 AM,5/15/2018 12:00:00 AM,1,0.0058895199,0.005889519928,ushm21514105,889211844012,ivanmontero,Yo la Enamore Con Salsa,Ivan Montero,Yo la Enamore Con Salsa,Spotify,stream,IT
8/7/2018 12:00:00 AM,5/15/2018 12:00:00 AM,4,0.0050978198,0.02039127933,ushm21514105,889211844012,ivanmontero,Yo la Enamore Con Salsa,Ivan Montero,Yo la Enamore Con Salsa,Spotify,stream,US
8/7/2018 12:00:00 AM,5/15/2018 12:00:00 AM,2,0.0024742899,0.004948579967,ushm21514105,889211844012,ivanmontero,Yo la Enamore Con Salsa,Ivan Montero,Yo la Enamore Con Salsa,Spotify,stream,IT
8/7/2018 12:00:00 AM,5/15/2018 12:00:00 AM,2,0.0019619598,0.003923919793,ushm21514105,889211844012,ivanmontero,Yo la Enamore Con Salsa,Ivan Montero,Yo la Enamore Con Salsa,Spotify,stream,US
8/7/2018 12:00:00 AM,5/15/2018 12:00:00 AM,1,0.0019619598,0.001961959896,QM22H1600001,190394489755,ivanmontero2,Nos Entendemos,Ivan Montero,Nos Entendemos,Spotify,stream,US
8/7/2018 12:00:00 AM,5/15/2018 12:00:00 AM,1,0.0024742899,0.002474289984,QM22H1600001,190394489755,ivanmontero2,Nos Entendemos,Ivan Montero,Nos Entendemos,Spotify,stream,IT
8/7/2018 12:00:00 AM,5/15/2018 12:00:00 AM,2,0.0019619598,0.003923919793,QM22H1700001,191924482925,ivanmontero4,Puerto Rico Se Levanta,Ivan Montero,Puerto Rico Se Levanta,Spotify,stream,US
8/7/2018 12:00:00 AM,5/15/2018 12:00:00 AM,1,0.0058895199,0.005889519928,QM22H1700003,191924504955,ivanmontero5,Puerto Rico Se Levanta (Versión Acústica),Ivan Montero,Puerto Rico Se Levanta (Versión Acústica),Spotify,stream,IT
8/13/2018 12:00:00 AM,6/30/2018 12:00:00 AM,266,0.0007725244,0.2054915119,ushm21514105,889211844012,ivanmontero,Yo la Enamore Con Salsa,Ivan Montero,Yo la Enamore Con Salsa,Pandora Radio,stream,US
8/13/2018 12:00:00 AM,6/30/2018 12:00:00 AM,1,0.0037568348,0.003756834893,ushm21514105,889211844012,ivanmontero,Yo la Enamore Con Salsa,Ivan Montero,Yo la Enamore Con Salsa,Pandora Premium,stream,US
8/13/2018 12:00:00 AM,6/30/2018 12:00:00 AM,2,0.0015458424,0.003091684873,ushm21514105,889211844012,ivanmontero,Yo la Enamore Con Salsa,Ivan Montero,Yo la Enamore Con Salsa,Pandora Premium,stream,US
8/13/2018 12:00:00 AM,6/30/2018 12:00:00 AM,5,0.000036894,0.000184470186,ushm21514105,889211844012,ivanmontero,Yo la Enamore Con Salsa,Ivan Montero,Yo la Enamore Con Salsa,Pandora Plus,stream,US
8/13/2018 12:00:00 AM,6/30/2018 12:00:00 AM,1,0.0023875651,0.002387565158,ushm21514105,889211844012,ivanmontero,Yo la Enamore Con Salsa,Ivan Montero,Yo la Enamore Con Salsa,Pandora Plus,stream,US
8/13/2018 12:00:00 AM,6/30/2018 12:00:00 AM,29,0.0023875651,0.06923938959,ushm21514105,889211844012,ivanmontero,Yo la Enamore Con Salsa,Ivan Montero,Yo la Enamore Con Salsa,Pandora Plus,stream,US
